PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6;ComAllocationType7;Master7;Slave7;PLCAddress7;ComAllocationType8;Master8;Slave8;PLCAddress8;ComAllocationType9;Master9;Slave9;PLCAddress9;ComAllocationType10;Master10;Slave10;PLCAddress10;ComAllocationType11;Master11;Slave11;PLCAddress11;ComAllocationType12;Master12;Slave12;PLCAddress12;ComAllocationType13;Master13;Slave13;PLCAddress13;ComAllocationType14;Master14;Slave14;PLCAddress14;ComAllocationType15;Master15;Slave15;PLCAddress15;ComAllocationType16;Master16;Slave16;PLCAddress16
DI;4-ExtComFaultCC7;;SYS;;;Ext com fault Com ch 7;Yes;ЛОЖЬ;;;16;;;;;;;;;;;12;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20HA006B_FU;;COM;2000;A_P20_1;P2001 EM SD CCR;No;ЛОЖЬ;ЛОЖЬ;;1324;;;;;;;0;;;;1874;ИСТИНА;7534;None;;;;;;1=FIRST;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;815;;;;;;;;
DO;20HSXV002_F;;COM;;;LINE FAULT;No;ЛОЖЬ;ЛОЖЬ;;1308;;;;;;;0;;;;4692;ИСТИНА;7903;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;1246;;;;;;;;
M;464_470_7;;;2000;H-2001;21BS_H2001_MO;;ЛОЖЬ;ЛОЖЬ;;470;;;;;;;0;;;;1240;ЛОЖЬ;0;;;;;;;1=REQUEST;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TI021MM2_FU;;COM;;;V-2001;No;ЛОЖЬ;ЛОЖЬ;;1331;;;;;;;0;;;;5303;ИСТИНА;7865;None;;;;;;1=FIRST;1=FIRST;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;1719;;;;;;;;
M;306_2;;;2000;H-2001;;;ЛОЖЬ;ЛОЖЬ;;306;;;;;;;0;;;;4931;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C506_4_C;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;506;;;;;;;0;;;;5562;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C258_1_A;;;2000;2000;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;258;;;;;;;0;;;;3597;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;258_4;;;2000;H-2001;;;ЛОЖЬ;ЛОЖЬ;;258;;;;;;;;100 ms;20;;1568;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20SIS230_HWO_04_06;;FLD;2000;A_2000;SAFENET TO SM6;Yes;ИСТИНА;ЛОЖЬ;;692;;;;;;;0;;;;43;ИСТИНА;7859;None;;;;;;0=TRIP;;;;;;;Undefined;;;;04.07;11;4;1;Appl;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;2434;;;;;;;;
M;309_1;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;309;;;;;;;0;;;;1671;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1514_1512_1;;;2200;P-2001S;P2001 PUMP TF;;ЛОЖЬ;ЛОЖЬ;;1512;;;;;;;0;;;;1424;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1330_24;;;;;;;ЛОЖЬ;ЛОЖЬ;;1330;;;;;;;0;;;;1888;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;21BI025_LL;;COM;2100;A_2000;LL TRIP SETPOINT (%);No;ЛОЖЬ;ЛОЖЬ;;278;;Float;;;;;0;;;;1096;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;10266;;;;;;;;
AI;22TI001D2;;FLD;2200;A_2000;G.BOX LSS THRUST BEAR-DE;Yes;ИСТИНА;ЛОЖЬ;;507;ИСТИНА;Float;4-20mA;-40;200;°C;;;;;388;ЛОЖЬ;6780;;None;None;None;None;;;;-100;-100;;;;-XXXXX.X;3.76;21;;04.05;11;13;1;Top scale;;;;ЛОЖЬ;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;10391;;;;;;;;
M;C294_2_B;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;294;;;;;;;0;;;;3009;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20LI001_MOC;;COM;2000;A_2000;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;678;;;;;;;0;;;;1360;ИСТИНА;6773;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;816;;;;;;;;
DO;21XA013A;;COM;2100;A_2000;MAIN FG LINE T.T. FAILED;No;ЛОЖЬ;ЛОЖЬ;;396;;;;;;;0;;;;815;ЛОЖЬ;0;None;;;;;;0=FAIL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;817;;;;;;;;
M;550_2;;;2200;P-2001;;;ЛОЖЬ;ЛОЖЬ;;550;;;;;;;0;;;;5115;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;21BI065;;FLD;2100;A_2000;BURNER N° 65;Yes;ИСТИНА;ЛОЖЬ;;318;ИСТИНА;Float;4-20mA;0;100;%;;;;;828;ЛОЖЬ;6655;;None;None;None;None;;;;-25;-25;;;;-XXXXX.X;3.64;22;;04.06;11;4;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;10137;;;;;;;;
DI;20SIS059_SM02_04;;FSC;2000;A_2000;SAFENET TO ESD04;Yes;ИСТИНА;ЛОЖЬ;;700;;;;;;;0;;;;4384;ЛОЖЬ;6797;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Input;ESD_001_2;ESD_001_4;0;;;;;;;;;Output;EPKS_CCB;ESD_001_4;2427;;;;;;;;
M;269_6;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;269;;;;;;;0;;;;3956;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;287_2;;;2000;H-2001;;;ЛОЖЬ;ЛОЖЬ;;287;;;;;;;;100 ms;5;;2272;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;426_436_1;;;2000;;FLAME ON 013-024;;ЛОЖЬ;ЛОЖЬ;;436;;Float;;;;;0;;;;240;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;369_1;;;2000;H-2001;;;ЛОЖЬ;ЛОЖЬ;;369;;;;;;;;1 s;10;;92;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;454_3;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;454;;;;;;;0;;;;1001;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;21BI016_LL;;COM;2100;A_2000;LL TRIP SETPOINT (%);No;ЛОЖЬ;ЛОЖЬ;;269;;Float;;;;;0;;;;1056;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;10267;;;;;;;;
M;C589_3_E;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;589;;;;;;;0;;;;1701;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C265_1_E;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;265;;;;;;;0;;;;3746;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21BI031_MOC;;COM;2100;A_2000;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;284;;;;;;;0;;;;2774;ИСТИНА;7254;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;819;;;;;;;;
T;255_3;;;2000;H-2001;;;ЛОЖЬ;ЛОЖЬ;;255;;;;;;;;100 ms;20;;1416;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2462_1;;;;;Compiler marker (216, 109);;ЛОЖЬ;ЛОЖЬ;;2462;;;;;;;0;;;;212;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;20HS990K_EN;;FSC;2000;A_2000;ESD MOS EN AREA H-2001;No;ЛОЖЬ;ЛОЖЬ;;69;;;;;;;0;;;;2433;ЛОЖЬ;0;None;;;;;;1=ENABLED;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;ESD_001_1;ESD_001_4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;4-ForcesActive;;SYS;;;Forces Active;Yes;ЛОЖЬ;;;17;;;;;;;;;;;23;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TI021KK2_FU;;COM;;;V-2001;No;ЛОЖЬ;ЛОЖЬ;;1333;;;;;;;0;;;;5681;ИСТИНА;7864;None;;;;;;1=FIRST;1=FIRST;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;1737;;;;;;;;
M;552_1;;;2200;P-2001;;;ЛОЖЬ;ЛОЖЬ;;552;;;;;;;0;;;;5120;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1325_23;;;;;;;ЛОЖЬ;ЛОЖЬ;;1325;;;;;;;0;;;;1546;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C398_1_C;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;398;;;;;;;0;;;;3352;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;408_200_2;;;2000;H-2001;FEED VALVE TRIPS;;ЛОЖЬ;ЛОЖЬ;;200;;;;;;;0;;;;4800;ЛОЖЬ;0;;;;;;;0=TRIP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;323_2;;;2000;H-2001;;;ЛОЖЬ;ЛОЖЬ;;323;;;;;;;;100 ms;20;;2004;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C280_2_B;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;280;;;;;;;0;;;;3533;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1330_2_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1330;;;;;;;0;;;;5729;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;321_4;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;321;;;;;;;0;;;;2945;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C678_4_D;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;678;;;;;;;0;;;;5149;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;22TI001Q2;;FLD;2200;A_2000;GBOX LSS RADIAL BEAR-NDE;Yes;ИСТИНА;ЛОЖЬ;;521;ИСТИНА;Float;4-20mA;-40;200;°C;;;;;440;ЛОЖЬ;6807;;None;None;None;None;;;;-100;-100;;;;-XXXXX.X;3.76;21;;04.05;13;9;1;Top scale;;;;ЛОЖЬ;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;10402;;;;;;;;
M;266_4;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;266;;;;;;;0;;;;2941;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;258_438_3;;;2000;;21BALL005_I;;ЛОЖЬ;ЛОЖЬ;;438;;;;;;;0;;;;395;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;22VSHH023X;;BNS;2200;A_2000;"GEARBOX HSS  VIBR-CE ""X""";Yes;ИСТИНА;ЛОЖЬ;;604;;;;;;;;;;;150;ИСТИНА;6776;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;04.04;1;15;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;1348;;;;;;;;
M;600_7;;;2200;P-2001S;;;ЛОЖЬ;ЛОЖЬ;;600;;;;;;;0;;;;5861;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21BI061_MOC;;COM;2100;A_2000;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;314;;;;;;;0;;;;2804;ИСТИНА;7284;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;821;;;;;;;;
DO;20XSA006_OS;;COM;2200;P-2001;MAIN MOTOR RUNNING;No;ЛОЖЬ;ЛОЖЬ;;574;;;;;;;0;;;;3031;ИСТИНА;6599;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;1015;;;;;;;;
DI;22VAH026X;;BNS;2200;A_2000;"MAIN MTR  VIBR.- NCE ""X""";Yes;ИСТИНА;ЛОЖЬ;;610;;;;;;;;;;;108;ИСТИНА;6777;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;04.03;13;5;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;1359;;;;;;;;
DI;22ZSHH005B;;BNS;2200;A_P20_1;"PUMP SHAFT VIBR-2ND ""Z""";Yes;ИСТИНА;ЛОЖЬ;;618;;;;;;;;;;;166;ИСТИНА;6778;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;04.04;3;15;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;1380;;;;;;;;
DI;20HS891B;;COM;2000;H-2001;OOS FALL028-032;No;ЛОЖЬ;ИСТИНА;;366;;;;;;;0;;;;2090;ЛОЖЬ;0;None;;;;;;1=OSS OFF;;;;;;;Undefined;;;;;;;;Low;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_4;45;;;;;;;;
DO;20TI051B_TF;;COM;2000;A_2000;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;326;;;;;;;0;;;;110;ЛОЖЬ;0;None;;;;;;0=FAIL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;822;;;;;;;;
M;510_5;;;2200;P-2001;;;ЛОЖЬ;ЛОЖЬ;;510;;;;;;;0;;;;5379;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;328_3;;;2000;H-2001;;;ЛОЖЬ;ЛОЖЬ;;328;;;;;;;;100 ms;10;;124;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;585_1510_1;;;2200;P-2001S; 22TI021F_TF;;ЛОЖЬ;ЛОЖЬ;;1510;;;;;;;0;;;;3378;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;21BI030_MOR;;COM;2100;A_2000;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;472;;;;;;;0;;;;2141;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_4;132;;;;;;;;
M;283_1;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;283;;;;;;;0;;;;1970;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C293_1_G;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;293;;;;;;;0;;;;3108;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C378_1_D;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;378;;;;;;;0;;;;3363;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21XY009;;FLD;2100;A_2000;FUEL GAS TO PILOT BURNER;Yes;ИСТИНА;ЛОЖЬ;;400;;;;;;;0;;;;41;ИСТИНА;6781;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;04.07;11;2;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;1420;;;;;;;;
