PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6;ComAllocationType7;Master7;Slave7;PLCAddress7
M;C365_6;;;;;Compiler marker (256, 133);;ЛОЖЬ;ЛОЖЬ;;365;;;;;;;0;;;;10030;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C824_1_J;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;824;;;;;;;0;;;;8502;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1410_1426_3;;;;;58HS068_MOC_FL;;ЛОЖЬ;ЛОЖЬ;;1426;;;;;;;0;;;;3630;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;58YT002_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;1614;;;;;;;0;;;;1998;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;2642;;;;;;;;;;;;;;;;
M;C446_1_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;446;;;;;;;0;;;;9802;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;302_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;302;;;;;;;;100 ms;5;;668;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;874_984_4;;;;;20HS490A_MOC_FL;;ЛОЖЬ;ЛОЖЬ;;984;;;;;;;0;;;;5625;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;20YT007;;FLD;;;NEXT T-2004;Yes;ИСТИНА;ЛОЖЬ;;742;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;1032;ЛОЖЬ;44287;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;32.04;17;4;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;11997;;;;;;;;;;;;;;;;
DO;20YA232;;COM;;;TRIP INITIATOR-Fire;No;ЛОЖЬ;ЛОЖЬ;;480;;;;;;;1;;;;1336;ИСТИНА;44869;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;1649;;;;;;;;;;;;;;;;
M;C920_1_M;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;920;;;;;;;0;;;;8161;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20XV557_MD;;COM;;;VALVE MODE;No;ЛОЖЬ;ЛОЖЬ;;1828;;;;;;;0;;;;6203;ЛОЖЬ;0;None;;;;;;1=AUTO;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;2769;;;;;;;;;;;;;;;;
DO;20HS551A_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;1704;;;;;;;0;;;;4257;ИСТИНА;45602;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;2657;;;;;;;;;;;;;;;;
M;1514_1516_3;;;;;FIELD BEACONS AREA AH-20-1;;ЛОЖЬ;ЛОЖЬ;;1516;;;;;;;0;;;;8582;ЛОЖЬ;0;;;;;;;1=ON;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C248_1_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;248;;;;;;;0;;;;10544;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C310_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;310;;;;;;;0;;;;10236;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C848_1_M;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;848;;;;;;;0;;;;8423;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C950_4;;;;;Compiler marker (256, 97);;ЛОЖЬ;ЛОЖЬ;;950;;;;;;;0;;;;8045;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20YT208_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;1318;;;;;;;0;;;;1811;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;2586;;;;;;;;;;;;;;;;
M;C228_3_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;228;;;;;;;0;;;;10650;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C292_2_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;292;;;;;;;0;;;;10308;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C316_1_L;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;316;;;;;;;0;;;;10215;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;482_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;482;;;;;;;0;;;;499;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C532_2_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;532;;;;;;;0;;;;9372;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;803_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;803;;;;;;;0;;;;60;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20YT245_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;506;;;;;;;0;;;;1386;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;1699;;;;;;;;;;;;;;;;
M;306_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;306;;;;;;;0;;;;2170;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;FGS_001_2.20XA494A;;FSC;;;LP DV automatically act.-FDAP-C,F lamp;Yes;ЛОЖЬ;ЛОЖЬ;;538;;;;;;;0;;;;3919;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;FGS_001_1;FGS_001_2;47;;;;;;;;
M;1806_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;1806;;;;;;;0;;;;3864;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;440_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;440;;;;;;;0;;;;437;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20XA556RA;;FLD;;;STEAM CURTAIN FOR H-2005B;Yes;ИСТИНА;ЛОЖЬ;;1810;;;;;;;0;;;;300;ИСТИНА;44288;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;32.16;13;5;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;925;;;;;;;;;;;;;;;;
M;1210_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;1210;;;;;;;0;;;;1864;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;436_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;436;;;;;;;0;;;;429;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20HS991N_MODE;;COM;;;MOS MODE;No;ЛОЖЬ;ЛОЖЬ;;1762;;;;;;;0;;;;6822;ЛОЖЬ;0;None;;;;;;1=AUTO;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;2802;;;;;;;;;;;;;;;;
T;866_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;866;;;;;;;;100 ms;5;;1236;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20HS484E_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;844;;;;;;;0;;;;5942;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;2178;;;;;;;;;;;;;;;;
DO;20HS519_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;218;;;;;;;0;;;;948;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;1154;;;;;;;;;;;;;;;;
M;C1742_4;;;;;Compiler marker (288, 246);;ЛОЖЬ;ЛОЖЬ;;1742;;;;;;;0;;;;2926;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1410_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;1410;;;;;;;0;;;;4272;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1220_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1220;;;;;;;0;;;;4790;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20YT012_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;752;;;;;;;0;;;;1475;ИСТИНА;45180;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;1886;;;;;;;;;;;;;;;;
M;C854_2_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;854;;;;;;;0;;;;8407;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20XY878F_SN_OUT;;FSC;;;Shutdown HVAC of CH-20-1 TO FGS_001_4;Yes;ЛОЖЬ;ЛОЖЬ;;1056;;;;;;;0;;;;8565;ЛОЖЬ;0;None;;;;;;0=STOP;0=STOP;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;2880;;;;;;;;;;;;;Output;FGS_001_2;FGS_001_4;0
DO;20YT202_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;428;;;;;;;0;;;;1230;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;1543;;;;;;;;;;;;;;;;
M;C758_2_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;758;;;;;;;0;;;;8824;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C506_3_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;506;;;;;;;0;;;;9467;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1123_1_I;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1123;;;;;;;0;;;;6874;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C754_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;754;;;;;;;0;;;;8838;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;58XA083C;;COM;;;HP DV manually act.-signal to DCS;No;ЛОЖЬ;ЛОЖЬ;;920;;;;;;;1;;;;1667;ИСТИНА;45427;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;2355;;;;;;;;;;;;;;;;
M;C1786_4_A;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;1786;;;;;;;0;;;;2372;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1768_1_3;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1768;;;;;;;0;;;;2425;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;58PSH131_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;878;;;;;;;0;;;;11129;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;Input;EPKS_CCB;FGS_001_2;266;;;;;;;;;;;;;;;;
M;C768_2_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;768;;;;;;;0;;;;8768;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20YT217_B2;;COM;;;Bit 2;No;ЛОЖЬ;ЛОЖЬ;;450;;;;;;;0;;;;1275;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;1588;;;;;;;;;;;;;;;;
M;C504_1_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;504;;;;;;;0;;;;9482;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20XA557HC;;FLD;;;STEAM CURTAIN FOR H-2006;Yes;ИСТИНА;ЛОЖЬ;;1830;;;;;;;0;;;;250;ИСТИНА;44290;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;32.16;7;3;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;899;;;;;;;;;;;;;;;;
M;1828_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;1828;;;;;;;0;;;;5497;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;294_299_4;;;;;20YT433_FL;;ЛОЖЬ;ЛОЖЬ;;299;;;;;;;0;;;;5560;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20YT417_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;262;;;;;;;0;;;;1059;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;1234;;;;;;;;;;;;;;;;
M;C1768_3_M;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1768;;;;;;;0;;;;2411;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20HS532_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;722;;;;;;;0;;;;1430;ИСТИНА;45165;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;1871;;;;;;;;;;;;;;;;
M;C126_3_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;126;;;;;;;0;;;;10788;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20XV554OP_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;1768;;;;;;;0;;;;6180;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;2716;;;;;;;;;;;;;;;;
DO;20XA942HR;;FLD;;;ENTRY ESCAPE WAY;Yes;ИСТИНА;ЛОЖЬ;;378;;;;;;;0;;;;30;ИСТИНА;44291;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;32.14;3;7;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;791;;;;;;;;;;;;;;;;
M;732_976_2;;;;;20YT002_MOC_FL;;ЛОЖЬ;ЛОЖЬ;;976;;;;;;;0;;;;3545;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C284_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;284;;;;;;;0;;;;10346;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C458_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;458;;;;;;;0;;;;9739;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20HS566B_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;318;;;;;;;0;;;;5712;ИСТИНА;44227;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;1319;;;;;;;;;;;;;;;;
DO;20HS493A_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;302;;;;;;;0;;;;4853;ИСТИНА;44181;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;1301;;;;;;;;;;;;;;;;
M;C792_2_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;792;;;;;;;0;;;;8636;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C590_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;590;;;;;;;0;;;;9165;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20XY485_TF;;COM;;;CHANNEL OR LINE FAULT;No;ЛОЖЬ;ЛОЖЬ;;1642;;;;;;;0;;;;3309;ЛОЖЬ;0;None;;;;;;0=FAULT;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;620;;;;;;;;;;;;;;;;
M;776_967_3;;;;;20YT030;;ЛОЖЬ;ЛОЖЬ;;967;;;;;;;0;;;;10010;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;858_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;858;;;;;;;0;;;;2381;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;20YT013;;FLD;;;C-2004S;Yes;ИСТИНА;ЛОЖЬ;;1112;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;680;ЛОЖЬ;44292;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;32.04;7;1;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;11665;;;;;;;;;;;;;;;;
T;764_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;764;;;;;;;;100 ms;10;;440;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;836_982_4;;;;;58HS025_MOC_FL;;ЛОЖЬ;ЛОЖЬ;;982;;;;;;;0;;;;5213;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;298_370_1;;;;;20YT427/428_FL1;;ЛОЖЬ;ЛОЖЬ;;370;;;;;;;0;;;;2731;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C718_2_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;718;;;;;;;0;;;;9019;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20YT226_B2;;COM;;;Bit 2;No;ЛОЖЬ;ЛОЖЬ;;468;;;;;;;0;;;;1311;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;1624;;;;;;;;;;;;;;;;
M;226_386_3;;;;;20HS541_MOC_FL;;ЛОЖЬ;ЛОЖЬ;;386;;;;;;;0;;;;3232;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1728_3_M;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1728;;;;;;;0;;;;2504;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C890_2_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;890;;;;;;;0;;;;8270;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C596_3_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;596;;;;;;;0;;;;9146;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;58HS084E;;FLD;;;DELUGE VALVE 58XV-084 TEST;Yes;ИСТИНА;ЛОЖЬ;;924;;;;;;;;;;;446;ЛОЖЬ;44293;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;32.06;15;7;1;Low;;Digital switch with Loop monitoring;ИСТИНА;ЛОЖЬ;;;1;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;631;;;;;;;;;;;;;;;;
