PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6;ComAllocationType7;Master7;Slave7;PLCAddress7;ComAllocationType8;Master8;Slave8;PLCAddress8
M;1650_1640_1;;;;H-6052;Reset from Main 3;;ЛОЖЬ;ЛОЖЬ;;1640;;;;;;;0;;;;8776;ЛОЖЬ;0;;;;;;;1 = RESET;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C586_1_A;;;6000;6000;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;586;;;;;;;0;;;;8747;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C845_1_I;;;;;Function block register;;ЛОЖЬ;ЛОЖЬ;;845;;Float;;;;;0;;;;4918;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60PI379_MOC;;COM;6000;A_6000;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;366;;;;;;;0;;;;732;ИСТИНА;29199;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;825
R;C687_1_J;;;;;Function block register;;ЛОЖЬ;ЛОЖЬ;;687;;Float;;;;;0;;;;2732;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;683_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;683;;;;;;;0;;;;5223;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;60HS903;;LCP;6000;A_6000;H-6001 BURNER-IGNITION;Yes;ЛОЖЬ;ЛОЖЬ;;667;;;;;;;;;;;55;ИСТИНА;28096;None;;;;;;1=IGNITION;;;;;;;Undefined;;;;15.03;7;16;1;Low;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;1105
M;580_588_4;;;6000;;60VSHH855AB;;ЛОЖЬ;ЛОЖЬ;;588;;;;;;;0;;;;3158;ЛОЖЬ;0;;;;;;;0=TRIP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;322_8;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;322;;;;;;;;100 ms;10;;1772;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C290_2_E;;;5500;5500;Function block marker;;ЛОЖЬ;ЛОЖЬ;;290;;;;;;;0;;;;3110;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;639_641_5;;;;;Elapsed Time;;ЛОЖЬ;ЛОЖЬ;;641;;Float;;;;;0;;;;1052;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;797_807_3;;;;;60HS414_A;;ЛОЖЬ;ЛОЖЬ;;807;;;;;;;0;;;;4180;ЛОЖЬ;0;;;;;;;1=ACTIVE;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1464_1_4;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1464;;;;;;;0;;;;6586;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60XY048_CL;;COM;6000;;;No;ЛОЖЬ;ЛОЖЬ;;1448;;;;;;;0;;;;8166;ЛОЖЬ;0;None;;;;;;1=CLOSE;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;1638
R;C647_1_J;;;;;Function block register;;ЛОЖЬ;ЛОЖЬ;;647;;Float;;;;;0;;;;3030;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60PI110_TF;;COM;6000;A_6000;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;316;;;;;;;0;;;;522;ИСТИНА;29202;None;;;;;;0=FAIL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;784
M;578_157_3;;;6000;;60VSHH854AB;;ЛОЖЬ;ЛОЖЬ;;157;;;;;;;0;;;;8623;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;60PI145;;FLD;6000;A_6000;GG TO H-6001 (START);Yes;ИСТИНА;ЛОЖЬ;;317;ИСТИНА;Float;4-20mA;0;1;MPag;;;;;304;ЛОЖЬ;28736;;None;None;None;None;;;;-0.25;-0.25;;;;-XXXXX.X;3.64;22;;15.04;15;9;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;10132
R;C837_1_J;;;;;Function block register;;ЛОЖЬ;ЛОЖЬ;;837;;Float;;;;;0;;;;4970;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;60HS824B2;;PNL;6000;A_6000;C6001A COMP EMERG SP;Yes;ИСТИНА;ЛОЖЬ;;524;;;;;;;;;;;43;ИСТИНА;28123;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;15.03;5;4;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;1032
M;C468_2_F;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;468;;;;;;;0;;;;2868;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;55LALL124_CA;;COM;5500;A_5500;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;248;;;;;;;0;;;;223;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;437
DO;60TAHH952;;COM;6000;;C-6051 Temp NDE;No;ЛОЖЬ;ЛОЖЬ;;468;;;;;;;0;;;;1326;ИСТИНА;28669;None;;;;;;0=TRIP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;968
M;796_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;796;;;;;;;0;;;;3569;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;15-RepairTimerStart_CP2;;SYS;;;REPAIR TIME STARTED CP2;Yes;ЛОЖЬ;;;17;;;;;;;;;;;31;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;462_1;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;462;;;;;;;;100 ms;5;;540;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C568_3_G;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;568;;;;;;;0;;;;1799;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;60LI125_LL;;COM;6000;A_6000;LL TRIP SETPOINT (%);No;ЛОЖЬ;ЛОЖЬ;;344;;Float;;;;;0;;;;540;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;10269
M;1145_1143_3;;;;;Abort Back;;ЛОЖЬ;ЛОЖЬ;;1143;;;;;;;0;;;;6066;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60XZSO047_INV;;COM;6000;;;No;ЛОЖЬ;ЛОЖЬ;;1347;;;;;;;0;;;;8111;ИСТИНА;28210;None;;;;;;1=OPEN;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;1613
M;865_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;865;;;;;;;0;;;;4293;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;897_895_3;;;;;Abort Back;;ЛОЖЬ;ЛОЖЬ;;895;;;;;;;0;;;;4895;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;596_15;;;;;;;ЛОЖЬ;ЛОЖЬ;;596;;;;;;;0;;;;4204;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;847_6;;;;;;;ЛОЖЬ;ЛОЖЬ;;847;;;;;;;0;;;;2674;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;327_4;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;327;;;;;;;0;;;;8952;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60FALL145;;COM;6000;A_6000;FG FOR BLOWDOWNR KГ;No;ЛОЖЬ;ЛОЖЬ;;326;;;;;;;0;;;;568;ИСТИНА;29205;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;571
M;1421_994_1;;;6000;;FG to pilot burner No1 H-6052;;ЛОЖЬ;ЛОЖЬ;;994;;;;;;;0;;;;6209;ЛОЖЬ;0;;;;;;;1=CLOSE;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;320_1628_2;;;6000;;60LAHH105_I;;ЛОЖЬ;ЛОЖЬ;;1628;;;;;;;0;;;;7622;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;971_973_5;;;6000;;Elapsed Time;;ЛОЖЬ;ЛОЖЬ;;973;;Float;;;;;0;;;;3762;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1446_1_2;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1446;;;;;;;0;;;;6694;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60TAHH870C_CA;;COM;6000;A_6000;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;566;;;;;;;0;;;;1569;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;909
M;C570_5_F;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;570;;;;;;;0;;;;1721;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C324_4;;;6000;6000;Compiler marker (208, 300);;ЛОЖЬ;ЛОЖЬ;;324;;;;;;;0;;;;7877;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C625_1_K;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;625;;;;;;;0;;;;3053;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1201_1_N;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1201;;;;;;;0;;;;6799;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;414_9;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;414;;;;;;;0;;;;6230;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1037_1_K;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1037;;;;;;;0;;;;7041;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;456_1444_3;;;6000;;60HS910 (H-6052);;ЛОЖЬ;ЛОЖЬ;;1444;;;;;;;0;;;;3338;ЛОЖЬ;0;;;;;;;0=CLOSE;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60BSLL907_OO;;COM;6000;;H6051 BURN PIL FLM M;No;ЛОЖЬ;ЛОЖЬ;;362;;;;;;;0;;;;5177;ИСТИНА;28236;None;;;;;;1=ACTIVE;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;479
M;915_913_3;;;6000;;Abort Back;;ЛОЖЬ;ЛОЖЬ;;913;;;;;;;0;;;;4885;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;1472_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;1472;;;;;;;;1 s;0;;1540;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with variable timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1105_1_H;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;1105;;;;;;;0;;;;6941;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;510_1602_2;;;6000;;60PALL803_I;;ЛОЖЬ;ЛОЖЬ;;1602;;;;;;;0;;;;7394;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60BSLL912_MOC;;COM;6000;A_6000;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;418;;;;;;;0;;;;8724;ИСТИНА;28544;None;;;;;;1=CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;1682
M;C907_1_N;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;907;;;;;;;0;;;;4664;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60VAH803AB;;COM;6000;A_6000;1oo2 PRE ALARM;No;ЛОЖЬ;ЛОЖЬ;;540;;;;;;;0;;;;1452;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;975
M;955_957_1;;;6000;;Step Completed;;ЛОЖЬ;ЛОЖЬ;;957;;;;;;;0;;;;3015;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;60XZSO038_P;;COM;6000;A_6000;N2 for Purge H-6001;No;ЛОЖЬ;ИСТИНА;;1438;;;;;;;0;;;;5301;ЛОЖЬ;0;None;;;;;;1=OPEN;;;;;;;Undefined;;;;;;;;Low;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;Input;CC_UCB_3;ESD_551_1;22;;;;;;;;;;;;;;;;
M;368_214_1;;;6000;;60PT302;;ЛОЖЬ;ЛОЖЬ;;214;;;;;;;0;;;;660;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2499_N;;;;;Step Completed;;ЛОЖЬ;ЛОЖЬ;;2499;;;;;;;0;;;;70;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;1422_3;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;1422;;;;;;;;1 s;0;;1684;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with variable timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1462_1_N;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1462;;;;;;;0;;;;6603;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60VAHH807A;;COM;6000;A_6000;CM6001A TURB DE X VIB;No;ЛОЖЬ;ЛОЖЬ;;536;;;;;;;0;;;;1440;ИСТИНА;29208;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;990
T;667_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;667;;;;;;;;1 s;0;;396;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with variable timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1421_6;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;1421;;;;;;;0;;;;3559;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;741_2;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;741;;;;;;;0;;;;2703;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C382_4_C;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;382;;;;;;;0;;;;9352;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;915_2;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;915;;;;;;;0;;;;4418;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60UY802_1;;FLD;;;C-6001A BLOWOFF VALVE;Yes;ИСТИНА;ЛОЖЬ;;548;;;;;;;0;;;;425;ИСТИНА;29209;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;15.06;9;2;1;Appl;;;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;1247
M;891_893_1;;;;;Step Completed;;ЛОЖЬ;ЛОЖЬ;;893;;;;;;;0;;;;5079;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C304_3_E;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;304;;;;;;;0;;;;9488;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C627_1_J;;;;;Function block register;;ЛОЖЬ;ЛОЖЬ;;627;;Float;;;;;0;;;;3138;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;1003_1005_2;;;;;Fail Step Num;;ЛОЖЬ;ЛОЖЬ;;1005;;Float;;;;;0;;;;5558;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C903_1_J;;;;;Function block register;;ЛОЖЬ;ЛОЖЬ;;903;;Float;;;;;0;;;;4574;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60XZSO004_INV;;COM;6000;;;No;ЛОЖЬ;ЛОЖЬ;;1304;;;;;;;0;;;;7831;ИСТИНА;28026;None;;;;;;1=Open;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;1535
M;436_2;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;436;;;;;;;0;;;;1596;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;643_645_6;;;;;RESET;;ЛОЖЬ;ЛОЖЬ;;645;;;;;;;0;;;;2124;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60TI851_TF;;COM;6000;A_6000;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;552;;;;;;;0;;;;1491;ИСТИНА;29210;None;;;;;;0=FAIL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;931
T;739_1;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;739;;;;;;;;1 s;0;;540;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with variable timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1614_1_K;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1614;;;;;;;0;;;;7559;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
