PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4
T;1043_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;1043;;;;;;;;10 ms;1;;204;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;600_676_7;;;;;43HS599H;;ЛОЖЬ;ЛОЖЬ;;676;;;;;;;0;;;;4110;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
M;C870_4_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;870;;;;;;;0;;;;4881;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C210_2_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;210;;;;;;;0;;;;5228;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;1246_15;;;;;;;ЛОЖЬ;ЛОЖЬ;;1246;;;;;;;;1 s;0;;256;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with variable timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
AI;43HS073;;FLD;;;Manual alarm;Yes;ИСТИНА;ЛОЖЬ;;134;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;388;ЛОЖЬ;56293;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;39.05;1;13;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;Output;EPKS_CCB;FGS_431_1;11393;;;;;;;;;;;;
M;C1206_2_M;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1206;;;;;;;0;;;;3922;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;43XA054;;FLD;;;Horn (Fire). Remote unit;Yes;ИСТИНА;ЛОЖЬ;;226;;;;;;;0;;;;91;ИСТИНА;56294;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;39.07;1;4;1;Appl;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;668;;;;;;;;;;;;
DO;93XV055AL_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;1206;;;;;;;0;;;;2170;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;1347;;;;;;;;;;;;
M;672_688_3;;;;;43YT406/407;;ЛОЖЬ;ЛОЖЬ;;688;;;;;;;0;;;;3415;ЛОЖЬ;0;;;;;;;0=TRIP no S/R;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1296_1_4;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1296;;;;;;;0;;;;3687;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1240_6_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1240;;;;;;;0;;;;3856;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;200_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;200;;;;;;;0;;;;223;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
M;C634_3_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;634;;;;;;;0;;;;5353;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DI;93HS065F_MOR;;COM;;;FGS COMMANDS BLOCK;No;ЛОЖЬ;ИСТИНА;;1306;;;;;;;0;;;;6066;ЛОЖЬ;0;None;;;;;;1=SCADAcmdBlock;;;;;;;Undefined;;;;;;;;Freeze;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;Input;EPKS_CCB;FGS_431_1;227;;;;;;;;;;;;
T;890_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;890;;;;;;;;100 ms;10;;348;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
AI;43YT408;;FLD;;;Pump room. Fire;Yes;ИСТИНА;ЛОЖЬ;;674;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;560;ЛОЖЬ;56295;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;39.05;7;5;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;Output;EPKS_CCB;FGS_431_1;11553;;;;;;;;;;;;
M;C920_1_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;920;;;;;;;0;;;;4794;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DI;43XS575A;;MCC;;;Fan AB4 Running;Yes;ИСТИНА;ЛОЖЬ;;1045;;;;;;;;;;;468;ЛОЖЬ;56682;None;;;;;;1=RUNNING;;;;;;;Undefined;491;3428;;39.09;17;13;1;Low;;Digital switch without loop monitoring;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;;;;
M;866_874_1;;;;;43GA026_FL;;ЛОЖЬ;ЛОЖЬ;;874;;;;;;;0;;;;1629;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C136_9;;;;;Compiler marker (256, 187);;ЛОЖЬ;ЛОЖЬ;;136;;;;;;;0;;;;5732;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C222_1_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;222;;;;;;;0;;;;5676;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;43YT014_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;306;;;;;;;0;;;;1819;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;1298;;;;;;;;;;;;
M;300_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;300;;;;;;;0;;;;941;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;488_490_1;;;;;43YA101/102/103/104_FL;;ЛОЖЬ;ЛОЖЬ;;490;;;;;;;0;;;;1893;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C202_2_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;202;;;;;;;0;;;;4103;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1226_4_J;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1226;;;;;;;0;;;;3891;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;922_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;922;;;;;;;0;;;;1189;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;820_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;820;;;;;;;;100 ms;10;;236;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
T;1650_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;1650;;;;;;;;1 s;781;;488;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DI;43HS599H;;COM;;;RESET 430-15-FIRE;No;ЛОЖЬ;ИСТИНА;;600;;;;;;;0;;;;5950;ИСТИНА;56376;None;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;Input;EPKS_CCB;FGS_431_1;111;;;;;;;;;;;;
T;486_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;486;;;;;;;;100 ms;10;;708;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;306_356_2;;;;;43YT014_MOC_FL;;ЛОЖЬ;ЛОЖЬ;;356;;;;;;;0;;;;1975;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;43GT031_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;894;;;;;;;0;;;;566;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;950;;;;;;;;;;;;
M;620_640_1;;;;;43XA589F_FL;;ЛОЖЬ;ЛОЖЬ;;640;;;;;;;0;;;;2028;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1280_5_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1280;;;;;;;0;;;;3728;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;320_1650_2;;;;;430-11-HD RIGHT TANKS ALARM;;ЛОЖЬ;ЛОЖЬ;;1650;;;;;;;0;;;;406;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;470_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;470;;;;;;;0;;;;1233;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;1310_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;1310;;;;;;;0;;;;3593;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1043_2_D;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;1043;;;;;;;0;;;;3947;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;1018_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;1018;;;;;;;0;;;;1057;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C870_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;870;;;;;;;0;;;;4878;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C130_7_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;130;;;;;;;0;;;;5758;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;1203_8;;;430-10;11/12/15;;;ЛОЖЬ;ЛОЖЬ;;1203;;;;;;;0;;;;199;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
DI;43GT421_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;1082;;;;;;;0;;;;5896;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;Input;EPKS_CCB;FGS_431_1;57;;;;;;;;;;;;
T;1250_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;1250;;;;;;;;100 ms;50;;1136;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
DI;43HS165_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;468;;;;;;;0;;;;5916;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;Input;EPKS_CCB;FGS_431_1;77;;;;;;;;;;;;
DO;43XA589L;;COM;;;TRIP INITIATOR-Fire;No;ЛОЖЬ;ЛОЖЬ;;632;;;;;;;1;;;;1168;ИСТИНА;56570;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;1217;;;;;;;;;;;;
AI;43HS589G;;FLD;;;Manual alarm;Yes;ИСТИНА;ЛОЖЬ;;622;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;500;ЛОЖЬ;56296;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;39.05;5;7;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;Output;EPKS_CCB;FGS_431_1;11497;;;;;;;;;;;;
DI;39-OutputLoopFault;;SYS;;;Output loop fault;Yes;ЛОЖЬ;;;21;;;;;;;;;;;25;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;Output;EPKS_CCB;FGS_431_1;778;;;;;;;;;;;;
M;C786_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;786;;;;;;;0;;;;5101;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C324_1_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;324;;;;;;;0;;;;5576;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C610_3_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;610;;;;;;;0;;;;5450;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;866_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;866;;;;;;;;100 ms;10;;308;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
M;2464_G;;;;;F&G Logic (0=cmdOPEN);;ЛОЖЬ;ЛОЖЬ;;2464;;;;;;;0;;;;2847;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;760_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;760;;;;;;;0;;;;1460;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;620_704_3;;;;;43HS589F_MOC_FL;;ЛОЖЬ;ЛОЖЬ;;704;;;;;;;0;;;;1219;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;630_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;630;;;;;;;0;;;;1345;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;43HS586_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;1038;;;;;;;0;;;;2705;ИСТИНА;56661;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;1566;;;;;;;;;;;;
DO;93XY064B_TF;;COM;;;CHANNEL OR LINE FAULT;No;ЛОЖЬ;ЛОЖЬ;;1663;;;;;;;0;;;;90;ЛОЖЬ;0;None;;;;;;0=FAULT;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;Output;EPKS_CCB;FGS_431_1;679;;;;;;;;;;;;
M;628_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;628;;;;;;;0;;;;1418;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;932_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;932;;;;;;;0;;;;1694;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;43YT410_B2;;COM;;;Bit 2;No;ЛОЖЬ;ЛОЖЬ;;680;;;;;;;0;;;;1325;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;1258;;;;;;;;;;;;
M;828_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;828;;;;;;;0;;;;1563;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;93HS055D_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;1200;;;;;;;0;;;;2161;ИСТИНА;56598;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;1338;;;;;;;;;;;;
DO;93XV055OP_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;1206;;;;;;;0;;;;2166;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;1343;;;;;;;;;;;;
T;1316_11;;;;;;;ЛОЖЬ;ЛОЖЬ;;1316;;;;;;;;10 ms;1;;360;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C840_3_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;840;;;;;;;0;;;;4982;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C268_1_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;268;;;;;;;0;;;;5637;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1046_2_P;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1046;;;;;;;0;;;;2854;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C504_3_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;504;;;;;;;0;;;;3992;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;122_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;122;;;;;;;0;;;;801;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;93XV062AL_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;1276;;;;;;;0;;;;3058;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;1438;;;;;;;;;;;;
DO;93XY061B;;MCC;;;Auto close 93XV061;Yes;ИСТИНА;ЛОЖЬ;;1266;;;;;;;0;;;;233;ИСТИНА;56297;None;;;;;;1=cmdCLOSE;;;;;;;Undefined;491;3428;;39.08;7;2;1;Appl;;;ИСТИНА;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;726;;;;;;;;;;;;
M;860_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;860;;;;;;;0;;;;1591;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;128_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;128;;;;;;;0;;;;810;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C676_3_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;676;;;;;;;0;;;;4164;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
M;1296_28;;;;;;;ЛОЖЬ;ЛОЖЬ;;1296;;;;;;;0;;;;3310;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1036_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1036;;;;;;;0;;;;2961;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;670_672_1;;;;;43YT407_FL;;ЛОЖЬ;ЛОЖЬ;;672;;;;;;;0;;;;2049;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C826_4_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;826;;;;;;;0;;;;5002;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C2319_1;;;;;Compiler marker (256, 54);;ЛОЖЬ;ЛОЖЬ;;2319;;;;;;;0;;;;365;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1080_4_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1080;;;;;;;0;;;;4587;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1042_1_J;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1042;;;;;;;0;;;;2932;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;820_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;820;;;;;;;0;;;;1550;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C928_2_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;928;;;;;;;0;;;;4752;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;922_954_3;;;;;43GT036_RR;;ЛОЖЬ;ЛОЖЬ;;954;;;;;;;0;;;;2297;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;668_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;668;;;;;;;0;;;;4131;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
M;C1024_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1024;;;;;;;0;;;;4661;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1326_1_2;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1326;;;;;;;0;;;;2655;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;766_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;766;;;;;;;0;;;;390;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;206_210_2;;;;;43YT003_BadPV_FL;;ЛОЖЬ;ЛОЖЬ;;210;;;;;;;0;;;;915;ЛОЖЬ;0;;;;;;;0=BadPV;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DI;93XSB062;;MCC;;;Автом. режим откл.;Yes;ИСТИНА;ЛОЖЬ;;1556;;;;;;;;;;;441;ИСТИНА;56709;None;;;;;;1=NO AUTO;;;;;;;Undefined;;;;39.06;13;2;1;Low;;Digital switch without loop monitoring;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;Output;EPKS_CCB;FGS_431_1;511;;;;;;;;;;;;
